,Probability
150,0.6462397058841812
151,0.6257241526191081
152,0.5014489871384524
153,0.6806428796001376
154,0.715974774530856
155,0.2026495984046302
156,0.6625615887910767
157,0.8862079297351028
158,0.5806474373310039
159,0.5481306896332413
160,0.6030658292158847
161,0.5450681263211576
162,0.8504437755315788
163,0.6588758485904189
164,0.44385950303999633
165,0.39725703532963147
166,0.7959854930367933
167,0.8233816005398318
168,0.41218643000495125
169,0.418587336395936
170,0.6927079442387979
171,0.2982708421722775
172,0.5178538741095875
173,0.5619514784401362
174,0.6538333447611442
175,0.799390378455764
176,0.8005072020548005
177,0.6751603606406457
178,0.5085867968933461
179,0.39722169220739
180,0.281934428317115
181,0.21092874037044337
182,0.6444815001314597
183,0.423129946303399
184,0.22341998295742443
185,0.7892906645653779
186,0.6372454945559252
187,0.6267450941526989
188,0.5068021107963944
189,0.8362813575223508
190,0.8456723766299459
191,0.6012504768712162
192,0.6499225087540148
193,0.3770165540479742
194,0.20239187863529493
195,0.37890165744267035
196,0.6614665987477484
197,0.7304694008613682
198,0.5225485452659164
199,0.5853004211981262
200,0.666078390413232
201,0.4970210418549474
202,0.4071126498349558
203,0.460601755786856
204,0.8262346167046786
205,0.2808543794349538
206,0.789277971114035
207,0.6845366397927757
208,0.46971798653955066
209,0.5708557644804462
210,0.6521560310077578
211,0.4277583503304058
212,0.4493052816259857
213,0.6462832383980152
214,0.5767940602587306
215,0.8172941283133669
216,0.4994495663388583
217,0.6913230242769637
218,0.5839563362405766
219,0.556480303326232
220,0.7890367770156761
221,0.4296605195004059
222,0.3581193700582154
223,0.24350485334396338
224,0.7400156060334232
225,0.5489557290027401
226,0.6218609521790223
227,0.6015128678845368
228,0.42785203043251746
229,0.35724920212084277
230,0.16052528030989743
231,0.465647796933404
232,0.6204033894163282
233,0.5268872533785006
234,0.5377794151075501
235,0.5501270368642489
236,0.8912921028184395
237,0.4545014391949317
238,0.5344113477361688
239,0.4724325691406783
240,0.7006932909887603
241,0.6845096438405588
242,0.2586949621490835
243,0.24964075318142673
244,0.3561446695951334
245,0.45534959472278536
246,0.41008341585147473
247,0.7332557717963772
248,0.6104218179244459
249,0.5056658322486843
250,0.6229704254941351
251,0.7425791715813367
252,0.6405183797243685
253,0.5702089287713893
254,0.7199753791732745
255,0.2341289440027258
256,0.6821837856532775
257,0.43982536425626423
258,0.42459016073224437
259,0.5026135759620838
260,0.4024965363475943
261,0.7895514872869243
262,0.27940732018364656
263,0.8083373001010884
264,0.8896039000800803
265,0.46429723293765307
266,0.822800306412252
267,0.6160503834389967
268,0.37485842516696377
269,0.7134693246842394
270,0.8235122927155323
271,0.835081413915303
272,0.3723842828736656
273,0.7051712551881346
274,0.5154914413010493
275,0.4685265401555744
276,0.7990624670914477
277,0.6033667305784041
278,0.39856822551922594
279,0.575794544104576
280,0.6842086372723396
281,0.315578255148815
282,0.37569813516525813
283,0.8084739114738325
284,0.31014478479143764
285,0.4933990943849326
286,0.7673006596335922
287,0.6679616186282099
288,0.40270874192521716
289,0.8321418042975092
290,0.8434867751287087
291,0.7623929692899997
292,0.301864012181599
293,0.5569933157698063
294,0.6243318667508684
295,0.6903590799749445
296,0.3408752537029783
297,0.5670022193018667
298,0.7409649939987089
299,0.6942254279050118
300,0.3025786251516787
301,0.39484323580034775
302,0.40406365455253873
303,0.46666453031483657
304,0.38271942663210834
305,0.790258496849111
306,0.5403844888892486
307,0.7958341064964278
308,0.29468868703708634
309,0.7913001566722868
310,0.41068836917263585
311,0.26429270441913016
312,0.6625387445158339
313,0.5648111280415091
314,0.47282838218870243
315,0.6403342317383135
316,0.3628502399562331
317,0.5359735556531042
318,0.30190196073570974
319,0.3633462798458549
320,0.3963867310090373
321,0.6796506484859904
322,0.5515148550931808
323,0.2444692361752788
324,0.694373051042805
325,0.6265038309967844
326,0.5265919457789968
327,0.2722160226888039
328,0.38448701295925947
329,0.816344366588181
330,0.47679486750388256
331,0.3266679581300052
332,0.7543557029454391
333,0.43122286570933666
334,0.6350965500335588
335,0.4933099975088925
336,0.7946927161843398
337,0.5704307261718271
338,0.5606194869256972
339,0.8580982014278973
340,0.4976131409016196
341,0.5230346545385557
342,0.7056178684534234
343,0.4573263601801173
344,0.29990470585803003
345,0.8616642513491578
346,0.6250406163830933
347,0.8634781998943106
348,0.5802509072711574
349,0.8376780323716392
350,0.6189042118796161
351,0.3856213222984207
352,0.37489595977434864
353,0.7093811384640405
354,0.4438094365909675
355,0.8102626675581927
356,0.4530680169478581
357,0.6083779271335102
358,0.5510492064443402
359,0.29575802806219936
360,0.5368931969141196
361,0.3201796329551532
362,0.13236758013796582
363,0.6401291385515937
364,0.4192209619839439
365,0.5152594601903017
366,0.3461341507493644
367,0.8012915481512224
368,0.5921636580543164
369,0.7890891350331852
370,0.6534319222091342
371,0.6549530986053594
372,0.8131012526112598
373,0.6307604308259525
374,0.7078853396912675
375,0.24936430337970095
376,0.2886176994110612
377,0.45340949029530847
378,0.35064212099035236
379,0.45284491861234316
380,0.8287621444897301
381,0.5897427732286634
382,0.6922600853972523
383,0.7010394645918216
384,0.49979702926354197
385,0.7739714307786032
386,0.7137635626608365
387,0.2223774601559484
388,0.5630536834224928
389,0.656094855553483
390,0.6478937772756598
391,0.551376082046999
392,0.8694624414516663
393,0.3129879981818428
394,0.4654557049490744
395,0.4421044025745459
396,0.2225749331518705
397,0.5631574572845599
398,0.5466678035633606
399,0.6053474781845853
400,0.8504533694405976
401,0.5315436564445506
402,0.8206924441912622
403,0.7834982972338248
404,0.4724866812792334
405,0.6526512924136579
406,0.5375480877809299
407,0.25359328062900494
408,0.8015504643169633
409,0.5940622561145346
410,0.5036195227132383
411,0.24849216302305993
412,0.27649724769061274
413,0.6995655377920492
414,0.8507446103259749
415,0.4589589306760082
416,0.48720278833197617
417,0.46309715020398745
418,0.3523748751904879
419,0.4760488104110217
420,0.6471018740202479
421,0.2675198428138597
422,0.5602075369277082
423,0.6762274432363071
424,0.37639087721304443
425,0.49299312185645416
426,0.2447965096280156
427,0.5977243384255997
428,0.525502188080762
429,0.43609673859027015
430,0.7081774118880031
431,0.5056179897342152
432,0.5043137357744574
433,0.2805298659104563
434,0.6918080764623387
435,0.7106774297993255
436,0.23731907001941044
437,0.23774975254954195
438,0.33534645740874613
439,0.8140627998030313
440,0.6811559197991696
441,0.7058546527715961
442,0.6418868892376995
443,0.6508056627821571
444,0.2021627954656846
445,0.8797769658752209
446,0.5034327423239892
447,0.7952214768654797
448,0.717840748628417
449,0.6662541494207003
450,0.6108206018529874
451,0.5434485071641898
452,0.8897033349318569
453,0.2286667870154752
454,0.43381184073643747
455,0.697222236213457
456,0.2919860813781455
457,0.3914991947765456
458,0.8517768349918658
459,0.8546798001561682
460,0.8593204041100452
461,0.1864255663217794
462,0.49123577346688924
463,0.3441157134819837
464,0.5661837115270386
465,0.52426052349852
466,0.6106348919175706
467,0.7000132562895888
468,0.6352386485471582
469,0.8373505042632129
470,0.3038962210668836
471,0.7316951482752271
472,0.6036138093387509
473,0.3780252767029239
474,0.664068792169896
475,0.19818116445764047
476,0.6752085482313275
477,0.6653874597265397
478,0.4118376329474568
479,0.7523904855236401
480,0.6341475684019159
481,0.7123915868292315
482,0.21306663852304603
483,0.20144442434458462
484,0.532574679024492
485,0.7442304490119919
486,0.37512744487533906
487,0.8908087576419718
488,0.7621037051750752
489,0.6133122766936526
490,0.31135242532755647
491,0.7634214215735764
492,0.4696469395616566
493,0.33981027049504897
494,0.7580764858023658
495,0.4642348925173412
496,0.8849001859104296
497,0.6917687530035297
498,0.3568470792197106
499,0.3259465780990059
500,0.6702008428221131
501,0.7330235767065129
502,0.7357115967912037
503,0.42689954479781356
504,0.4579095833975331
505,0.274838193652291
506,0.3965453828238458
507,0.7281264104545668
508,0.3399395307686176
509,0.48063375997542906
510,0.695094133967578
511,0.3471964849847145
512,0.30128713945782754
513,0.5202869560034505
514,0.5429513545807909
515,0.5089568924294382
516,0.7754633873603735
517,0.40846113863738964
518,0.5717135130495703
519,0.7883687879297787
520,0.39724788189785626
521,0.5371905060173818
522,0.20515214063110843
523,0.39903712163689203
524,0.3887305102175789
525,0.585407782482562
526,0.4895550361222866
527,0.8566500514878094
528,0.5759914697827737
529,0.4315900450245277
530,0.3729176383499967
531,0.36932239193724714
532,0.40099920056951177
533,0.6008435352377655
534,0.42151645528675347
535,0.519453987161873
536,0.8807170852113074
537,0.5715254825829176
538,0.4735840088562864
539,0.6582081179542889
540,0.4295388304569682
541,0.6880105886126714
542,0.29076674503905
543,0.6530948488809759
544,0.4152194043398484
545,0.7612757931325366
546,0.7502467453197174
547,0.5842700603422587
548,0.533332661402614
549,0.43776499116811235
550,0.4990744515779387
551,0.5793813681397098
552,0.8182715319753391
553,0.47000029259762677
554,0.9999984352209064
555,0.5592228979256371
556,0.17466222354132144
557,0.20866350178892665
558,0.4770217795284283
559,0.22544547345617988
560,0.4301887274246875
561,0.6489192420725125
562,0.2667556061664826
563,0.4751854018403693
564,0.7695494748776546
565,0.3330274022277913
566,0.6676968218197553
567,0.46434230738839904
568,0.6437617923430631
569,0.8011566684594384
570,0.4136367983199323
571,0.6518047695103735
572,0.647410039956404
573,0.4097013201608796
574,0.2987652521178166
575,0.5295637382555355
576,0.4905260241222818
577,0.2138752385907739
578,0.7551966572967064
579,0.2880829415673973
580,0.7269683271273036
581,0.6059767548413425
582,0.697993492357906
583,0.4344497355120218
584,0.5256827595278919
585,0.7360761561359923
586,0.4771369991912217
587,0.6051498784134981
588,0.264944422965536
589,0.466221630464746
590,0.27759869327946285
591,0.5180942515100523
592,0.44649202051805603
593,0.2523929723373419
594,0.22907263185921184
595,0.807725180733456
596,0.6820864397658054
597,0.48071460505337626
598,0.6450063217343232
599,0.6401349840655365
600,0.7941155504450682
601,0.47320788042453105
602,0.332117723844488
603,0.5522137488387396
604,0.7994295766436338
605,0.7446001228982824
606,0.24760752320856932
607,0.3967093205318882
608,0.3325696753475734
609,0.4443510935429498
610,0.49646404064492344
611,0.49991673996777414
612,0.3139128996498273
613,0.46601968430668045
614,0.548436478853207
615,0.6760608049758573
616,0.3439341455130606
617,0.3017280112820862
618,0.1712435209888112
619,0.7123032812932425
620,0.2702289470337848
621,0.5584667634932827
622,0.447280416513408
623,0.6837671804096814
624,0.5218580586199281
625,0.44961810120044915
626,0.47984769437972136
627,0.5810718543775142
628,0.47722493910552627
629,0.4606581975287704
630,0.2715242065275217
631,0.556053665792573
632,0.45262794283408586
633,0.4639650217937522
634,0.6090477952232175
635,0.8652089571368954
636,0.7589018098553448
637,0.2742115195372532
638,0.5804193868025507
639,0.5223874351440155
640,0.4511835666414003
641,0.414255193015212
642,0.47191216458615876
643,0.7781786697436801
644,0.6628447120703453
645,0.5342132119659941
646,0.6031656434545966
647,0.462673212458134
648,0.8823798181476286
649,0.4054380550669838
650,0.39094197676040443
651,0.3016802039109974
652,0.8065835024261868
653,0.8133788529799144
654,0.2439299282823137
655,0.39387171297357204
656,0.27260693368475225
657,0.7701082899010863
658,0.823470358405605
659,0.6780133024542724
660,0.7266672014712442
661,0.8767457082323223
662,0.18561944639305758
663,0.6188540237203147
664,0.41714003769743946
665,0.36792029325103126
666,0.46914703443012146
667,0.3299291117922792
668,0.4685113462706344
669,0.43137063383171853
670,0.45619403929271574
671,0.4878168918490619
672,0.5583960469492971
673,0.6878896635348459
674,0.3183649865649359
675,0.7833954524051988
676,0.3286339810187388
677,0.5757437058493817
678,0.5230912732917538
679,0.6546773070370373
680,0.6755022627488277
681,0.8034276109445259
682,0.5542884897388187
683,0.6341678837587853
684,0.22263400438015987
685,0.34990068651671613
686,0.5928287691298055
687,0.6722477633578464
688,0.6303885630131407
689,0.8468913507295364
690,0.5728150952969436
691,0.5518428483836503
692,0.5316744135538966
693,0.46565569412874924
694,0.5635374041611566
695,0.5467881368083402
696,0.6892058698660832
697,0.22641048678472905
698,0.5756653913211272
699,0.6082604449830582
700,0.5730573008180984
701,0.5163175180026462
702,0.8693355183684733
703,0.5724434314260222
704,0.7462948628010951
705,0.4992605458959117
706,0.25579964483797457
707,0.5420991146523657
708,0.27526240953458014
709,0.35999606937159084
710,0.7060236115082967
711,0.3404868341877462
712,0.5082390865315206
713,0.8249737822573668
714,0.27411292948889016
715,0.7735663717493231
716,0.8281716694902805
717,0.8209393705556779
718,0.3124408760733193
719,0.2435735186707323
720,0.47103219791992973
721,0.48343267451336547
722,0.6789326584186252
723,0.7628427381237449
724,0.6338462466377204
725,0.5700839910525546
726,0.49187991590283336
727,0.260476189889839
728,0.3591282243326057
729,0.8025803650701461
730,0.3691756805142211
731,0.5796066839876637
732,0.36595486316102344
733,0.7300216511636183
734,0.2972023464408741
735,0.7417084267083206
736,0.22666903879205558
737,0.2081122096288268
738,0.8419282368551722
739,0.34596440052007416
740,0.6619081412408331
741,0.5960409998183127
742,0.4702122962153856
743,0.5067596508888588
744,0.6530038599196648
745,0.22332542496847615
746,0.7309908370589128
747,0.4534712476778654
748,0.4058905970126971
749,0.45816979920136125
750,0.7218283982263025
751,0.4856991699272268
752,0.5045497244654602
753,0.7614975574845299
754,0.4134742075010275
755,0.8412335372263838
756,0.43104717840281037
757,0.5722189384770756
758,0.6885925921535553
759,0.45593083990654765
760,0.7859806327957499
761,0.29165711961370405
762,0.30076380276794207
763,0.5143276845087921
764,0.6360278978299866
765,0.5713906709498315
766,0.45105371081029216
767,0.29393028999190246
768,0.6535424126697593
769,0.31001941076291584
770,0.582799195679934
771,0.5077536386173627
772,0.6585366599823025
773,0.5608051261556194
774,0.3961127100182614
775,0.46290027431221625
776,0.4368448477799574
777,0.8265497905577466
778,0.22188845949805536
779,0.34961275807370434
780,0.3197406675485183
781,0.5821424299298583
782,0.38171085705528357
783,0.2459904952491513
784,0.32312232256266876
785,0.45722493176826345
786,0.8154313981019585
787,0.6349116056021072
788,0.668982952324496
789,0.7476925269062371
790,0.35930053997005906
791,0.43177198095051633
792,0.4434935822362021
793,0.4755312032474511
794,0.14013407724732324
795,0.5582010220350894
796,0.2904959165208036
797,0.48444411938792065
798,0.5230579398498489
799,0.621689877655342
800,0.2612191495307483
801,0.7121518441214632
802,0.34143388475560593
803,0.4000839027181214
804,0.7780503891638652
805,0.39580510712328343
806,0.6781577408739246
807,0.5789617267460598
808,0.5080480392168035
809,0.8181237303585239
810,0.235431320644624
811,0.7151717299695687
812,0.5545708998228549
813,0.6005512839276066
814,0.49251254058459987
815,0.8185500087349344
816,0.2634808064279383
817,0.4979420307543324
818,0.5810575964878104
819,0.7092864358661936
820,0.4813430480683647
821,0.6896807550128943
822,0.3532581175030612
823,0.638781813102657
824,0.6998063195612109
825,0.4760589811939649
826,0.5671325640338244
827,0.313864456017971
828,0.5993317118121098
829,0.18155872823674346
830,0.3583757604055937
831,0.2737019575804871
832,0.7874629187168243
833,0.668853191718438
834,0.5614633852962269
835,0.8161172243439329
836,0.5209758866997708
837,0.6970119369963838
838,0.5671746185321592
839,0.4361042394149574
840,0.2700819250606859
841,0.611942444149494
842,0.461694581753629
843,0.7549341300043931
844,0.45659987243772865
845,0.30548944479110063
846,0.8841623625250016
847,0.6384938941830174
848,0.3694859447798815
849,0.7763669773834333
850,0.6919991698905936
851,0.7834437015668222
852,0.7295568933785809
853,0.5615360296503147
854,0.48077372099171084
855,0.5084462187323834
856,0.675164116531915
857,0.490343939024616
858,0.5899375554585073
859,0.23274645076058914
860,0.803657859697097
861,0.6803660232563521
862,0.35032720960494856
863,0.4182281269328771
864,0.811561642629424
865,0.7294350339190806
866,0.622428331119803
867,0.43283390623095674
868,0.43272525901531966
869,0.8650211888500577
870,0.24440725797239263
871,0.6599900535157763
872,0.8661812217040005
873,0.6702448017805003
874,0.27661037181601605
875,0.48731023543649055
876,0.569083455900562
877,0.4890815818085128
878,0.731403752169497
879,0.6447837903479714
880,0.7561251991053353
881,0.5436035178910612
882,0.5824118417060725
883,0.7882336038806026
884,0.47317212500556255
885,0.5670333352494616
886,0.4854269209126911
887,0.594470941332111
888,0.27204966191595115
889,0.496586547886062
890,0.5023418655864792
891,0.8140415453951232
892,0.5932014622331064
893,0.39403359461064114
894,0.2683592531652816
895,0.6447141017953074
896,0.24195533737244382
897,0.8096567872575792
898,0.6092380636643506
899,0.8151362396516237
900,0.7440725909530351
901,0.24290123383621304
902,0.3781094216922602
903,0.5619857854390934
904,0.3418208512772191
905,0.4949443943735054
906,0.2344297571940063
907,0.14676446955907443
908,0.5837741939885737
909,0.5283411688752039
910,0.661632209339714
911,0.2004716506812368
912,0.8604052751131628
913,0.6145176703588635
914,0.8636395995326445
915,0.5959545978514976
916,0.7814691224155207
917,0.5942147273941254
918,0.7458788767430217
919,0.3487040014918804
920,0.708224660588217
921,0.504667320017839
922,0.7268477984603481
923,0.1977727740471024
924,0.7066678078598647
925,0.3735999004494428
926,0.541250958079079
927,0.41500857088720033
928,0.3902516126224052
929,0.5275650204379976
930,0.1709934403183063
931,0.21222435100377646
932,0.587706250551812
933,0.7570390001694932
934,0.6682388570455902
935,0.4811687385368566
936,0.6725505360648449
937,0.38794815527081133
938,0.32345139888973024
939,0.6432015308860409
940,0.6065194512158918
941,0.5831812097620135
942,0.41430017390275947
943,0.23901536681067978
944,0.8454602607805869
945,0.38803300553822706
946,0.2953711156913309
947,0.3055293204036802
948,0.4669670620378348
949,0.7437689437720643
950,0.5981327529683401
951,0.7428298156819196
952,0.3741547578332901
953,0.644440344741219
954,0.6928763617777675
955,0.5507478747736474
956,0.5372449038534369
957,0.7713313616629331
958,0.3023490682237527
959,0.5329400514767473
960,0.7013357312456155
961,0.641662798368879
962,0.5708465018865083
963,0.7928567767806273
964,0.8538994094435245
965,0.3477116358374578
966,0.45232652607744056
967,0.6063203404275926
968,0.5831950280679863
969,0.7990860168413061
970,0.40022563923905996
971,0.6242843511210759
972,0.5951460319514302
973,0.6635742533126713
974,0.6305116702820183
975,0.514687968589802
976,0.6609463359575413
977,0.47361204511656324
978,0.6459554237384033
979,0.3467377052278565
980,0.3942411797352487
981,0.4258849151293422
982,0.5815851767252923
983,0.6657397255968939
984,0.4807549643547096
985,0.7282525584565069
986,0.6755035881812921
987,0.5014482147629172
988,0.7493528464271971
989,0.7431588622877348
990,0.5431038275182574
991,0.5374308772639008
992,0.5858777726410145
993,0.5487423541528724
994,0.16287655795622924
995,0.8221586330622719
996,0.7151333090473786
997,0.47074224880176996
998,0.5395488964043189
999,0.38469257355382147
1000,0.32614289074682806
1001,0.5456328401581296
1002,0.5653738255656146
1003,0.6006513405587891
1004,0.8268886148186377
1005,0.5451305421219093
1006,0.6502224382873751
1007,0.41622504169749697
1008,0.40163766464796824
1009,0.44469986673165113
1010,0.8694480215705229
1011,0.35037484743758385
1012,0.5212228913193343
1013,0.41795334488412295
1014,0.8732263914799285
1015,0.5991465675891781
1016,0.7462825718616263
1017,0.5648739067523563
1018,0.6754679826309494
1019,0.6284416528587037
1020,0.4681977437349261
1021,0.2680817796862403
1022,0.8113647914724178
1023,0.2616144959900997
1024,0.8310487767951239
1025,0.7979889273235934
1026,0.8205218306114794
1027,0.6106314722941675
1028,0.6197413912773303
1029,0.7349397055849611
1030,0.4463614195680977
1031,0.36952311169888175
1032,0.660252750543784
1033,0.4466431758639179
1034,0.7645446037373155
1035,0.43918286629717296
1036,0.2751695709440423
1037,0.37425485370415645
1038,0.5778601220784306
1039,0.5281316878224006
1040,0.24510910746159162
1041,0.5829899691316051
1042,0.5380038210324773
1043,0.4359631975682847
1044,0.6912940193575181
1045,0.5810550230060786
1046,0.7038803130123736
1047,0.49369128800346146
1048,0.7563395931360712
1049,0.8609966632011237
1050,0.8696053511486124
1051,0.5333254185081056
1052,0.6105006445150911
1053,0.57367756763332
1054,0.5567757297772244
1055,0.37281806195394124
1056,0.6356365251935532
1057,0.33755751426038794
1058,0.506998729686425
1059,0.37011961759337
1060,0.6794255918022849
1061,0.6509920807071369
1062,0.567280555766602
1063,0.7256747735974679
1064,0.40849181093155923
1065,0.6221410171153521
1066,0.41416619157104206
1067,0.504363870131751
1068,0.38818639015989587
1069,0.2889628827957108
1070,0.6321173058431054
1071,0.6766195864031948
1072,0.6108600477233631
1073,0.44087326542865923
1074,0.4535953998762951
1075,0.742959969769133
1076,0.8323610662655737
1077,0.8187567321288551
1078,0.7479926490150027
1079,0.5617560365519926
1080,0.3927217995484401
1081,0.7536344213259607
1082,0.8668869606019559
1083,0.7175475359892619
1084,0.2855284192230947
1085,0.3902145520606479
1086,0.8445538454280258
1087,0.6336083185448275
1088,0.619727673286583
1089,0.17602834442906332
1090,0.3812936238486539
1091,0.4655710694706608
1092,0.19482689220183097
1093,0.3883520490171054
1094,0.4381531763031551
1095,0.41490511528876733
1096,0.8837319372850998
1097,0.2762325927193532
1098,0.26442075221255
1099,0.6446372031484211
1100,0.4964091539645528
1101,0.18729552260001212
1102,0.5077244674426764
1103,0.45190259916417014
1104,0.7744518761106818
1105,0.7348876839721357
1106,0.4661379511157025
1107,0.30022154282712005
1108,0.5058902322068446
1109,0.6481818671574884
1110,0.43724179818143666
1111,0.4386172386165441
1112,0.61236145925104
1113,0.7040831345887743
1114,0.6420982392283754
1115,0.6575760893218332
1116,0.8362326604891914
1117,0.798195951466772
1118,0.2957045306487584
1119,0.6580474896906735
1120,0.4412246888471073
1121,0.36072339282261295
1122,0.61894613791088
1123,0.7740304632781921
1124,0.7514344830847646
1125,0.47679575234131005
1126,0.7816081340566208
1127,0.7133161065668006
1128,0.702733346232319
1129,0.365276332427777
1130,0.2679153088211532
1131,0.7448493569359373
1132,0.7743019742307848
1133,0.437896395488764
1134,0.7729710869210021
1135,0.8700011687496569
1136,0.46228744795113136
1137,0.4451753513870909
1138,0.47241193401668546
1139,0.2897433485448382
1140,0.55386493422434
1141,0.5151616637870576
1142,0.637975409695976
1143,0.6527150783161456
1144,0.6884250403653568
1145,0.4269886869844557
1146,0.5971644195809817
1147,0.6484899152863243
1148,0.5414904828154944
1149,0.517648121686763
1150,0.6176289178388876
1151,0.5799515937296381
1152,0.7536013604779441
1153,0.21740919627796215
1154,0.18576628961320302
1155,0.4461678105541966
1156,0.2027700872173712
1157,0.8433289345423819
1158,0.8628830630401632
1159,0.5342046946541612
1160,0.3898087301458711
1161,0.7164704954636156
1162,0.8475776380438954
1163,0.8013585684496725
1164,0.5247754214855394
1165,0.7201225937798059
1166,0.36555914309646437
1167,0.8279777857313781
1168,0.7898341500746381
1169,0.7129956978463943
1170,0.36411267606731945
1171,0.3863839440747743
1172,0.6459737259072327
1173,0.42061122573508536
1174,0.5714883848098301
1175,0.3110138553125216
1176,0.4872328386553684
1177,0.6247233265193733
1178,0.5875150391475907
1179,0.6762824194222562
1180,0.22846648111575854
1181,0.7945980255311876
1182,0.2393509542759235
1183,0.5411046276515027
1184,0.6108623666723823
1185,0.36104922513337084
1186,0.6384408374972866
1187,0.533505346920887
1188,0.7392069784066284
1189,0.5992656642195561
1190,0.569148796688498
1191,0.21145122832817978
1192,0.31144340518848707
1193,0.4827788622444409
1194,0.7984900106295538
1195,0.45555128862585953
1196,0.7862627190849338
1197,0.36063186354995924
1198,0.5027186169313332
1199,0.7097336098275774
1200,0.5456545115441559
1201,0.5448867054103175
1202,0.3748359092894241
1203,0.5517275645320279
1204,0.6176069902890369
1205,0.6720784165179775
1206,0.5345299286635418
1207,0.33207611705060247
1208,0.5549110396901842
1209,0.8833347422104373
1210,0.826412437152639
1211,0.7716618967324713
1212,0.2998038720439002
1213,0.285250598984612
1214,0.4957613136490021
1215,0.6685738570228267
1216,0.5145074058299549
1217,0.6327061661814269
1218,0.5542997825511377
1219,0.5285728875303588
1220,0.44141223164350507
1221,0.7129189672892222
1222,0.8813666523249435
1223,0.7766450687992282
1224,0.31368552438758956
1225,0.6505617014988104
1226,0.4430421477964681
1227,0.8746598423769294
1228,0.4769873009374485
1229,0.6918056430154447
1230,0.8471139464913079
1231,0.6580002943358029
1232,0.8143884292713763
1233,0.5781647008361501
1234,0.4608962761331594
1235,0.6314303482989455
1236,0.6888590043499869
1237,0.6758451312163996
1238,0.30873156572416416
1239,0.3010693300187278
1240,0.3807828481583248
1241,0.7190127079455769
1242,0.28504583785218823
1243,0.45102984326418283
1244,0.5419944970791944
1245,0.8757528290113273
1246,0.766970810423093
1247,0.417744406495165
1248,0.7260473660734879
1249,0.4869172307167737
1250,0.2882577335659226
1251,0.5394101355343619
1252,0.5697732680117398
1253,0.6312999824851497
1254,0.6523506906696688
1255,0.6282647675735421
1256,0.29953046977663705
1257,0.28569040255194733
